1359508269.052793,1000
1359508269.084308,1000
1359508269.116120,838
1359508269.149328,670
1359508269.182247,504
1359508269.214192,453
1359508269.246532,440
1359508269.279306,453
1359508269.310554,450
1359508269.344618,450
1359508269.375750,423
1359508269.409058,452
1359508269.442122,443
1359508269.476366,439
1359508269.510156,449
1359508269.542613,452
1359508269.574930,444
1359508269.608996,449
1359508269.642503,451
1359508269.674943,452
1359508269.707928,449
1359508269.740391,449
1359508269.773224,449
1359508269.805228,444
1359508269.838068,452
1359508269.872015,452
1359508269.904566,453
1359508269.937915,449
1359508269.970970,452
1359508270.004404,449
1359508270.037633,441
1359508270.070960,434
1359508270.104677,442
1359508270.138406,449
1359508270.171484,450
1359508270.205683,447
1359508270.238176,453
1359508270.270615,451
1359508270.303446,453
1359508270.334172,447
1359508270.367870,448
1359508270.400567,452
1359508270.432924,453
1359508270.467940,453
1359508270.501888,450
1359508270.536806,451
1359508270.570959,453
1359508270.603408,451
1359508270.636792,450
1359508270.670657,452
1359508270.703134,447
1359508270.736361,452
1359508270.770382,448
1359508270.804496,450
1359508270.837875,451
1359508270.871042,444
1359508270.904876,450
1359508270.938800,453
1359508270.972895,453
1359508271.007477,452
1359508271.040285,451
1359508271.072933,452
1359508271.106645,448
1359508271.140117,446
1359508271.174813,450
1359508271.209834,451
1359508271.243756,447
1359508271.277778,446
1359508271.310124,451
1359508271.344292,445
1359508271.377216,451
1359508271.411631,449
1359508271.444015,453
1359508271.475537,450
1359508271.509345,453
1359508271.543033,452
1359508271.576389,451
1359508271.610291,448
1359508271.642917,453
1359508271.676642,451
1359508271.709509,450
1359508271.741526,452
1359508271.775344,452
1359508271.809838,450
1359508271.843159,449
1359508271.874270,453
1359508271.906692,453
1359508271.940586,453
1359508271.972764,452
1359508272.006079,451
1359508272.040540,452
1359508272.074760,453
1359508272.108235,451
1359508272.140532,451
1359508272.174869,450
1359508272.207116,451
1359508272.239068,448
1359508272.273112,453
1359508272.305041,452
1359508272.337621,447
1359508272.371539,452
1359508272.404202,453
1359508272.435697,448
1359508272.467010,451
1359508272.500541,452
1359508272.532787,446
1359508272.566219,450
1359508272.598471,452
1359508272.630605,452
1359508272.664880,452
1359508272.698435,449
1359508272.733262,453
1359508272.767262,453
1359508272.800166,453
1359508272.834370,448
1359508272.867131,452
1359508272.899112,452
1359508272.931961,452
1359508272.965084,453
1359508272.996009,453
1359508273.028930,451
1359508273.062841,452
1359508273.094334,443
1359508273.126756,452
1359508273.161176,452
1359508273.194882,448
1359508273.225478,452
1359508273.258671,453
1359508273.292359,450
1359508273.324590,453
1359508273.359473,453
1359508273.391719,453
1359508273.425830,450
1359508273.459644,449
1359508273.492068,452
1359508273.526026,450
1359508273.558321,450
1359508273.591305,452
1359508273.624637,453
1359508273.656308,452
1359508273.689162,453
1359508273.723401,448
1359508273.757777,448
1359508273.792275,452
1359508273.827083,453
1359508273.860744,442
1359508273.894762,450
1359508273.927409,448
1359508273.960088,453
1359508273.994505,452
1359508274.027167,452
1359508274.060002,451
1359508274.092784,452
1359508274.126947,453
1359508274.158737,452
1359508274.192400,453
1359508274.225498,450
1359508274.259296,448
1359508274.293642,448
1359508274.326456,451
1359508274.358813,452
1359508274.391047,453
1359508274.424231,452
1359508274.456840,452
1359508274.490292,451
1359508274.524440,452
1359508274.557779,447
1359508274.590227,453
1359508274.624273,453
1359508274.657830,450
1359508274.692080,450
1359508274.725958,453
1359508274.759329,448
1359508274.793015,450
1359508274.825860,452
1359508274.857070,453
1359508274.890321,451
1359508274.923816,451
1359508274.957380,450
1359508274.991059,449
1359508275.023009,451
1359508275.056893,448
1359508275.088993,449
1359508275.122857,452
1359508275.157276,448
1359508275.190781,449
1359508275.224859,453
1359508275.258771,445
1359508275.291931,452
1359508275.325913,450
1359508275.360663,451
1359508275.394870,452
1359508275.429148,452
1359508275.467264,452
1359508275.507374,453
1359508275.541903,452
1359508275.577141,452
1359508275.614952,449
1359508275.648617,447
1359508275.682469,449
1359508275.717179,453
1359508275.751791,453
1359508275.784703,450
1359508275.816378,452
1359508275.849829,453
1359508275.884053,449
1359508275.917710,450
1359508275.951837,448
1359508275.985040,447
1359508276.018015,450
1359508276.052690,453
1359508276.085969,449
1359508276.120143,452
1359508276.153597,448
1359508276.186275,453
1359508276.219555,451
1359508276.253745,447
1359508276.284763,452
1359508276.318041,452
1359508276.351574,448
1359508276.385173,449
1359508276.416376,451
1359508276.451614,450
1359508276.485508,448
1359508276.517666,451
1359508276.550963,453
1359508276.584520,452
1359508276.618081,448
1359508276.652759,452
1359508276.684963,452
1359508276.719224,452
1359508276.752944,449
1359508276.786087,453
1359508276.819501,448
1359508276.852383,451
1359508276.885670,452
1359508276.918572,452
1359508276.950109,450
1359508276.983051,452
1359508277.017680,449
1359508277.049277,451
1359508277.083132,452
1359508277.116476,450
1359508277.148069,445
1359508277.182460,451
1359508277.216092,448
1359508277.249100,452
1359508277.283544,453
1359508277.315378,452
1359508277.346442,449
1359508277.380906,452
1359508277.412813,453
1359508277.447504,452
1359508277.479517,451
1359508277.511374,452
1359508277.544838,453
1359508277.578158,451
1359508277.609619,453
1359508277.641746,451
1359508277.675256,453
1359508277.707966,453
1359508277.739977,453
1359508277.774370,447
1359508277.807534,450
1359508277.840281,452
1359508277.874039,453
1359508277.906110,453
1359508277.939652,451
1359508277.972629,452
1359508278.004963,453
1359508278.037894,451
1359508278.070996,452
1359508278.105057,445
1359508278.139795,452
1359508278.172434,449
1359508278.205629,452
1359508278.238631,453
1359508278.271775,452
1359508278.303343,452
1359508278.337126,452
1359508278.370768,453
1359508278.403763,451
1359508278.436403,452
1359508278.468601,452
1359508278.502365,450
1359508278.534264,450
1359508278.567109,453
1359508278.601818,450
1359508278.636639,452
1359508278.668708,452
1359508278.702468,449
1359508278.735494,451
1359508278.768912,450
1359508278.802570,448
1359508278.836282,451
1359508278.869354,453
1359508278.902708,451
1359508278.938102,452
1359508278.971259,448
1359508279.005559,447
1359508279.039953,452
1359508279.073799,452
1359508279.107235,449
1359508279.141001,446
1359508279.175176,447
1359508279.208166,451
1359508279.241067,452
1359508279.274484,452
1359508279.308174,446
1359508279.340551,453
1359508279.373638,453
1359508279.406080,452
1359508279.441061,453
1359508279.474730,445
1359508279.508615,447
1359508279.542514,448
1359508279.576326,449
1359508279.609155,451
1359508279.642673,452
1359508279.674392,453
1359508279.708800,448
1359508279.742991,453
1359508279.777367,453
1359508279.811513,449
1359508279.845973,450
1359508279.880040,453
1359508279.914092,447
1359508279.948424,449
1359508279.981714,449
1359508280.013321,451
1359508280.047358,450
1359508280.080986,453
1359508280.114651,448
1359508280.147972,449
1359508280.178912,453
1359508280.212729,450
1359508280.247025,450
1359508280.279653,450
1359508280.314404,449
1359508280.347378,451
1359508280.381772,452
1359508280.416325,452
1359508280.448885,451
